weather_severity,nas_congestion,carrier_issues,late_aircraft,season,airport,airline,delay_minutes,is_delayed
0.3127,0.6574,0.1731,0,winter,ATL,Delta,65.4,1
0.0715,0.3631,0.1898,0,winter,BOS,American,34.3,1
0.5867,0.2358,0.1322,0,winter,SEA,Delta,37.7,1
0.2181,0.4157,0.1336,0,summer,JFK,United,36.8,1
0.3739,0.278,0.0934,0,fall,LAX,United,34.0,1
0.3642,0.4232,0.1279,0,winter,ORD,Delta,54.1,1
0.1026,0.3938,0.0511,1,winter,SEA,Southwest,55.3,1
0.2004,0.2438,0.2258,0,fall,DFW,American,14.7,0
0.2109,0.6737,0.1271,0,winter,ATL,Southwest,49.5,1
0.0435,0.7532,0.7327,0,winter,JFK,United,56.8,1
0.3705,0.5601,0.1537,0,fall,SEA,Delta,45.4,1
0.0582,0.1211,0.2819,1,summer,ORD,United,51.6,1
0.4049,0.2485,0.3675,0,spring,ATL,United,58.3,1
0.3372,0.2774,0.0511,1,winter,SEA,Delta,77.8,1
0.4744,0.3774,0.5465,0,spring,LAX,American,64.8,1
0.0342,0.5227,0.1021,1,spring,BOS,American,58.5,1
0.5791,0.5597,0.1583,0,winter,ORD,American,75.1,1
0.0216,0.3152,0.2008,1,winter,DFW,JetBlue,62.1,1
0.3718,0.352,0.1545,1,summer,ORD,Delta,79.9,1
0.072,0.2444,0.2782,1,winter,ORD,United,56.5,1
0.2355,0.5653,0.3851,1,fall,ATL,American,77.8,1
0.0717,0.7583,0.1124,0,summer,BOS,JetBlue,55.7,1
0.1912,0.8133,0.5052,1,fall,ATL,United,81.5,1
0.3526,0.2897,0.3046,0,fall,LAX,JetBlue,33.7,1
0.3203,0.7614,0.0942,0,spring,BOS,JetBlue,39.6,1
0.2074,0.3413,0.3086,0,summer,DFW,American,29.2,1
0.4892,0.5589,0.0546,0,spring,SEA,JetBlue,66.8,1
0.0778,0.719,0.0517,0,spring,DFW,Southwest,39.3,1
0.0669,0.6592,0.4556,1,summer,SEA,Delta,62.5,1
0.0736,0.3914,0.1986,0,summer,DFW,Delta,27.8,1
0.2319,0.3451,0.2007,1,spring,JFK,JetBlue,69.7,1
0.0549,0.2163,0.3707,0,summer,BOS,United,27.9,1
0.2765,0.4912,0.4107,0,winter,DFW,United,65.6,1
0.2288,0.334,0.2492,0,spring,ORD,JetBlue,28.9,1
0.1846,0.2534,0.159,0,summer,ORD,Delta,40.1,1
0.0794,0.5686,0.3438,1,fall,ORD,United,87.9,1
0.4344,0.5823,0.3415,1,fall,JFK,American,76.9,1
0.2543,0.1817,0.2011,0,spring,BOS,Southwest,33.8,1
0.2349,0.3862,0.3033,1,spring,ORD,United,77.4,1
0.1702,0.2061,0.1242,1,winter,ATL,United,56.9,1
0.2874,0.7218,0.3065,0,summer,JFK,JetBlue,67.4,1
0.5629,0.3827,0.164,1,spring,SEA,Southwest,66.3,1
0.1344,0.547,0.2975,0,fall,ATL,United,41.1,1
0.1403,0.313,0.3461,1,spring,JFK,Delta,59.4,1
0.0946,0.0841,0.1939,0,summer,ORD,Delta,36.3,1
0.2922,0.192,0.2496,0,summer,LAX,American,25.4,1
0.3947,0.1319,0.3032,0,spring,DFW,Delta,44.7,1
0.1107,0.4419,0.0646,0,winter,DFW,United,35.9,1
0.2342,0.5025,0.2067,1,winter,BOS,Delta,60.0,1
0.2111,0.1773,0.4142,0,summer,DFW,Delta,38.3,1
0.3261,0.2497,0.2905,0,spring,BOS,Southwest,36.0,1
0.3384,0.2511,0.2975,0,winter,DFW,Delta,57.3,1
0.1866,0.362,0.1707,0,fall,ATL,United,32.0,1
0.0825,0.3142,0.3935,0,summer,SEA,United,40.1,1
0.0918,0.4886,0.3484,0,winter,DFW,Delta,30.3,1
0.1493,0.1468,0.1167,0,winter,DFW,American,24.7,1
0.2941,0.5512,0.127,0,winter,LAX,Southwest,53.0,1
0.1114,0.1655,0.6055,0,fall,ATL,Southwest,25.5,1
0.298,0.2906,0.1972,0,winter,DFW,United,42.8,1
0.2872,0.3207,0.5963,0,summer,JFK,Southwest,50.4,1
0.672,0.4831,0.3028,1,winter,BOS,Southwest,122.1,1
0.521,0.1527,0.1699,0,winter,ATL,American,55.1,1
0.7878,0.4894,0.0788,1,winter,BOS,Southwest,118.0,1
0.3296,0.6481,0.2246,0,fall,JFK,American,66.8,1
0.3204,0.3359,0.1961,0,fall,ATL,Delta,41.3,1
0.1159,0.5039,0.0892,1,spring,DFW,Southwest,57.8,1
0.5177,0.8461,0.6014,0,winter,SEA,Delta,87.5,1
0.1587,0.488,0.2061,0,winter,BOS,Delta,42.3,1
0.1362,0.6603,0.1518,0,winter,ORD,JetBlue,58.4,1
0.5324,0.7797,0.1226,1,spring,ATL,American,110.1,1
0.4066,0.2243,0.1937,0,summer,BOS,American,25.6,1
0.1173,0.3981,0.1956,0,summer,BOS,American,30.5,1
0.1396,0.4305,0.0575,0,spring,DFW,JetBlue,24.1,1
0.163,0.3106,0.1843,0,spring,SEA,American,21.7,1
0.2549,0.4375,0.2372,1,spring,ATL,United,54.5,1
0.3722,0.2623,0.2393,0,summer,ATL,United,52.8,1
0.4383,0.2859,0.2282,0,summer,JFK,American,57.2,1
0.2607,0.2715,0.1278,0,summer,JFK,Delta,40.2,1
0.2136,0.4498,0.1729,0,summer,BOS,Delta,39.0,1
0.3712,0.5102,0.5644,1,winter,BOS,JetBlue,92.5,1
0.2546,0.2633,0.7743,0,spring,LAX,JetBlue,37.6,1
0.1273,0.4289,0.1724,0,spring,JFK,American,38.8,1
0.5275,0.454,0.1584,0,summer,BOS,JetBlue,54.7,1
0.2259,0.4908,0.1648,1,spring,ATL,United,72.4,1
0.1394,0.3862,0.1201,0,winter,ORD,United,29.7,1
0.1921,0.5646,0.1547,0,summer,JFK,United,60.5,1
0.3955,0.3629,0.2576,0,winter,JFK,American,60.1,1
0.1206,0.2378,0.1026,0,spring,SEA,United,16.6,1
0.5228,0.3044,0.1882,0,summer,ORD,Delta,53.0,1
0.3365,0.8308,0.2039,0,summer,LAX,JetBlue,70.9,1
0.3993,0.3211,0.5608,0,fall,LAX,Southwest,51.5,1
0.3495,0.2423,0.1109,1,summer,BOS,Southwest,79.6,1
0.1182,0.4547,0.4776,0,spring,BOS,Delta,49.8,1
0.3544,0.3446,0.3388,0,summer,DFW,United,43.2,1
0.0913,0.532,0.4868,0,fall,JFK,United,48.5,1
0.3405,0.3223,0.4697,0,summer,SEA,Southwest,50.9,1
0.1999,0.3572,0.4223,1,summer,LAX,Delta,65.0,1
0.2043,0.3574,0.239,0,spring,DFW,United,45.8,1
0.1198,0.7826,0.3188,1,spring,LAX,United,71.1,1
0.2184,0.5055,0.1368,0,winter,ORD,United,45.6,1
0.3294,0.166,0.0595,1,winter,ATL,JetBlue,67.6,1
0.0909,0.5072,0.0798,0,spring,ORD,JetBlue,40.8,1
0.1484,0.6846,0.043,1,summer,ORD,American,71.5,1
0.2834,0.4601,0.5396,0,summer,ORD,Southwest,46.6,1
0.0266,0.0778,0.3556,0,summer,ORD,Delta,31.5,1
0.0513,0.3031,0.1125,1,spring,ATL,Southwest,57.3,1
0.1298,0.4818,0.1255,1,spring,ATL,American,53.1,1
0.2845,0.6332,0.385,0,spring,BOS,Southwest,56.6,1
0.3202,0.5926,0.7023,1,summer,DFW,JetBlue,91.5,1
0.3484,0.2279,0.0567,1,spring,BOS,United,61.8,1
0.3137,0.6838,0.2079,0,summer,BOS,United,59.2,1
0.3366,0.2714,0.3837,1,spring,LAX,United,63.5,1
0.1568,0.1712,0.0968,0,summer,JFK,American,21.7,1
0.2666,0.2392,0.3264,1,spring,ATL,United,54.6,1
0.3055,0.6467,0.2515,0,winter,LAX,United,67.8,1
0.3709,0.2504,0.2571,0,winter,DFW,JetBlue,54.3,1
0.0426,0.6638,0.3806,0,winter,SEA,United,36.6,1
0.2317,0.5711,0.0937,0,winter,BOS,Delta,52.8,1
0.3529,0.3335,0.1949,0,summer,SEA,American,38.6,1
0.1356,0.4593,0.3705,1,fall,LAX,Southwest,61.8,1
0.1661,0.5548,0.4372,1,fall,SEA,Delta,51.9,1
0.1126,0.1944,0.4184,0,summer,JFK,Southwest,27.9,1
0.5431,0.4098,0.5044,0,summer,ORD,Southwest,84.7,1
0.1337,0.2612,0.5518,0,spring,JFK,Southwest,28.5,1
0.1751,0.3968,0.4217,0,winter,JFK,United,47.2,1
0.201,0.4883,0.2474,0,winter,ATL,American,58.9,1
0.1069,0.7119,0.3922,1,fall,ATL,JetBlue,89.6,1
0.2974,0.4012,0.2352,1,spring,SEA,JetBlue,70.7,1
0.2301,0.6796,0.5779,1,summer,JFK,American,107.5,1
0.6263,0.2747,0.0948,0,summer,ORD,Delta,69.2,1
0.1586,0.2697,0.8039,0,winter,ORD,American,40.8,1
0.0699,0.4801,0.0359,0,summer,ATL,Southwest,33.9,1
0.5272,0.3271,0.4407,1,winter,BOS,JetBlue,99.3,1
0.2314,0.1311,0.1676,0,winter,ORD,United,24.4,1
0.2026,0.6138,0.4072,0,summer,JFK,JetBlue,43.9,1
0.2539,0.4329,0.0652,0,spring,JFK,JetBlue,45.5,1
0.4138,0.5697,0.3098,0,summer,DFW,Southwest,60.8,1
0.5898,0.4438,0.2732,0,fall,DFW,Southwest,57.2,1
0.0775,0.2685,0.6647,0,winter,JFK,JetBlue,44.0,1
0.6436,0.3097,0.1153,1,winter,JFK,JetBlue,112.6,1
0.0868,0.3973,0.3123,0,spring,ATL,Delta,27.2,1
0.5108,0.3581,0.1296,0,fall,SEA,Southwest,40.7,1
0.1081,0.4569,0.189,0,summer,LAX,Delta,27.9,1
0.2798,0.594,0.1766,0,spring,DFW,Delta,41.1,1
0.1501,0.4097,0.3197,0,spring,ORD,United,57.5,1
0.2316,0.265,0.2123,0,spring,BOS,Delta,38.9,1
0.4179,0.4552,0.2359,0,winter,SEA,Southwest,66.5,1
0.4118,0.412,0.0617,1,spring,JFK,Southwest,75.9,1
0.3298,0.3542,0.1558,0,winter,SEA,JetBlue,46.2,1
0.1353,0.2474,0.2324,1,winter,LAX,Delta,33.9,1
0.3371,0.3525,0.1443,0,fall,LAX,United,52.5,1
0.1533,0.8317,0.067,0,winter,DFW,American,50.0,1
0.2772,0.4294,0.3704,0,winter,SEA,JetBlue,58.6,1
0.361,0.2717,0.3975,1,spring,ATL,JetBlue,76.9,1
0.1126,0.4893,0.1027,0,winter,JFK,United,38.3,1
0.1357,0.1362,0.1799,1,spring,JFK,Southwest,62.1,1
0.1265,0.2696,0.0871,0,fall,SEA,United,29.4,1
0.2419,0.4703,0.1006,0,winter,LAX,United,37.2,1
0.3266,0.2938,0.2968,0,spring,ATL,Southwest,48.1,1
0.1906,0.1909,0.1893,0,spring,LAX,JetBlue,32.8,1
0.5659,0.1228,0.1295,1,spring,BOS,Southwest,65.4,1
0.0981,0.5483,0.2008,0,winter,SEA,American,43.5,1
0.3153,0.4999,0.3044,0,summer,ORD,Delta,56.6,1
0.5691,0.476,0.2898,0,spring,ORD,Southwest,63.4,1
0.0407,0.4302,0.2496,0,winter,JFK,American,35.9,1
0.1107,0.3035,0.2231,1,summer,DFW,United,54.7,1
0.0757,0.2792,0.3978,1,spring,LAX,American,51.2,1
0.1899,0.2696,0.2668,1,spring,JFK,Delta,40.2,1
0.0854,0.322,0.2494,0,summer,ORD,JetBlue,44.0,1
0.1222,0.5245,0.2262,1,winter,LAX,United,74.6,1
0.5102,0.2111,0.2264,0,fall,JFK,American,36.6,1
0.3423,0.7213,0.185,0,winter,DFW,JetBlue,64.1,1
0.4021,0.6776,0.2155,0,winter,JFK,American,69.5,1
0.1799,0.5294,0.1023,0,winter,ORD,JetBlue,36.5,1
0.4233,0.2413,0.3289,0,summer,ATL,American,42.3,1
0.0993,0.1287,0.2098,0,summer,SEA,American,19.8,1
0.2066,0.3935,0.2275,0,fall,BOS,United,40.2,1
0.1627,0.301,0.2417,1,summer,BOS,United,51.2,1
0.4422,0.4556,0.0128,0,fall,JFK,United,44.2,1
0.2476,0.719,0.2009,0,spring,ATL,American,57.7,1
0.2181,0.5032,0.4621,0,summer,BOS,United,49.6,1
0.201,0.8154,0.0593,1,winter,ATL,American,88.3,1
0.4134,0.3886,0.179,0,fall,BOS,Delta,36.2,1
0.214,0.5293,0.1281,0,summer,BOS,American,60.8,1
0.0777,0.4874,0.1269,1,summer,SEA,American,50.3,1
0.6164,0.4408,0.7109,0,winter,JFK,American,95.6,1
0.3045,0.6026,0.2336,0,spring,ORD,JetBlue,49.6,1
0.0481,0.3793,0.2367,0,winter,ATL,United,14.4,0
0.2524,0.1446,0.1568,0,summer,ATL,American,32.1,1
0.0555,0.3907,0.1335,0,fall,JFK,Southwest,17.8,1
0.1576,0.1944,0.1579,0,winter,ORD,United,31.7,1
0.4899,0.6666,0.3041,0,winter,BOS,United,79.7,1
0.345,0.5945,0.2084,0,spring,LAX,United,59.4,1
0.1592,0.3287,0.1075,0,spring,BOS,United,28.2,1
0.6116,0.4638,0.2661,0,summer,LAX,JetBlue,54.1,1
0.0713,0.5654,0.4575,0,spring,DFW,Southwest,43.4,1
0.2021,0.5792,0.5281,0,fall,JFK,Southwest,76.1,1
0.2955,0.2524,0.0803,1,summer,ATL,American,58.0,1
0.4555,0.6375,0.4607,0,winter,ORD,Southwest,84.7,1
0.2879,0.0539,0.2929,0,winter,ATL,Southwest,40.2,1
0.1963,0.4486,0.1516,0,fall,LAX,JetBlue,26.9,1
0.0691,0.3461,0.4194,0,fall,ORD,Delta,34.8,1
0.3269,0.3813,0.4834,0,summer,ORD,Southwest,59.2,1
0.1676,0.477,0.4648,0,spring,SEA,Southwest,34.6,1
0.5704,0.6166,0.2999,0,winter,BOS,American,94.6,1
0.1943,0.4966,0.3961,0,winter,JFK,Delta,62.2,1
0.0456,0.6404,0.1272,0,summer,SEA,JetBlue,27.7,1
0.1593,0.6331,0.3168,0,winter,JFK,American,63.6,1
0.1198,0.7563,0.2763,0,summer,DFW,Delta,55.9,1
0.2066,0.4841,0.0797,1,winter,BOS,JetBlue,68.4,1
0.1709,0.4585,0.0864,1,winter,JFK,United,78.9,1
0.2504,0.5505,0.3375,0,spring,ATL,Southwest,63.5,1
0.136,0.7613,0.2087,0,spring,BOS,Southwest,46.5,1
0.1697,0.2081,0.3976,0,summer,ORD,JetBlue,37.9,1
0.4859,0.2338,0.2219,0,winter,SEA,United,62.4,1
0.4388,0.3221,0.1873,0,spring,ATL,American,52.7,1
0.3616,0.7198,0.1768,0,winter,DFW,American,72.6,1
0.2154,0.5708,0.1511,0,summer,ORD,United,60.2,1
0.285,0.2772,0.3403,0,winter,DFW,American,49.9,1
0.1146,0.2605,0.8052,0,fall,ORD,United,66.3,1
0.1301,0.2766,0.3609,0,winter,JFK,Delta,35.4,1
0.1731,0.3224,0.0623,0,summer,JFK,JetBlue,23.4,1
0.5485,0.2987,0.2169,0,summer,BOS,Southwest,64.3,1
0.1134,0.3881,0.2069,1,fall,LAX,Southwest,50.0,1
0.3191,0.3073,0.1055,0,winter,BOS,JetBlue,41.0,1
0.4349,0.6103,0.4716,1,summer,LAX,United,94.0,1
0.6472,0.4536,0.176,0,summer,LAX,Southwest,69.5,1
0.5975,0.625,0.2154,1,summer,LAX,Delta,90.3,1
0.4353,0.3714,0.1636,1,fall,JFK,Delta,76.4,1
0.2378,0.0796,0.1377,1,spring,DFW,Delta,41.4,1
0.255,0.4033,0.467,1,summer,ATL,JetBlue,81.1,1
0.0892,0.491,0.145,0,winter,LAX,United,32.7,1
0.0804,0.7334,0.1802,0,fall,DFW,American,45.9,1
0.2176,0.2309,0.3813,0,summer,LAX,JetBlue,25.0,1
0.4059,0.7577,0.1144,1,summer,LAX,Delta,72.9,1
0.4102,0.5078,0.0967,0,spring,JFK,American,56.9,1
0.443,0.4547,0.2685,0,spring,SEA,JetBlue,66.9,1
0.3699,0.4365,0.2321,0,winter,BOS,United,54.8,1
0.2121,0.4144,0.1445,1,fall,DFW,United,73.4,1
0.2407,0.5475,0.0408,0,fall,LAX,United,39.1,1
0.2764,0.241,0.2372,0,winter,SEA,JetBlue,36.5,1
0.0867,0.1031,0.5864,0,winter,JFK,United,29.9,1
0.092,0.1486,0.0326,0,summer,ORD,Delta,19.6,1
0.4142,0.2207,0.3055,0,winter,LAX,JetBlue,64.5,1
0.1413,0.7979,0.3099,0,summer,ORD,American,70.1,1
0.143,0.2777,0.0913,1,winter,ATL,Southwest,53.5,1
0.3456,0.4019,0.0988,0,summer,JFK,Southwest,50.8,1
0.0855,0.7854,0.1671,0,winter,ORD,Delta,49.6,1
0.1955,0.3131,0.295,1,winter,DFW,Delta,58.2,1
0.4346,0.3468,0.3724,0,summer,DFW,American,58.9,1
0.3254,0.5181,0.201,0,summer,BOS,JetBlue,54.5,1
0.066,0.5122,0.1292,1,summer,JFK,Delta,60.3,1
0.2477,0.2671,0.2435,0,spring,SEA,Southwest,33.5,1
0.052,0.6739,0.1871,1,summer,ATL,JetBlue,65.5,1
0.0724,0.1608,0.2252,0,winter,LAX,American,11.0,0
0.0437,0.2087,0.0711,0,fall,ORD,Delta,9.1,0
0.3367,0.6265,0.1867,0,winter,DFW,Southwest,66.9,1
0.1372,0.668,0.0825,0,summer,ORD,United,64.4,1
0.1534,0.6401,0.1429,0,spring,DFW,Delta,44.4,1
0.1514,0.4153,0.1279,1,spring,DFW,United,49.1,1
0.1096,0.5424,0.3015,0,spring,ORD,JetBlue,54.2,1
0.1783,0.5808,0.0714,0,winter,BOS,JetBlue,46.3,1
0.1969,0.3621,0.2961,0,spring,JFK,American,45.6,1
0.6437,0.6081,0.46,1,fall,JFK,Delta,101.5,1
0.5391,0.5608,0.1964,1,winter,SEA,JetBlue,108.4,1
0.416,0.4542,0.2666,0,summer,SEA,Delta,60.3,1
0.2767,0.3106,0.2904,0,summer,ORD,Southwest,34.7,1
0.1953,0.4216,0.1947,0,fall,LAX,Southwest,39.0,1
0.5659,0.6605,0.1749,0,winter,ATL,Southwest,86.3,1
0.3074,0.3417,0.14,1,summer,BOS,Delta,65.0,1
0.2818,0.5835,0.4295,0,summer,JFK,American,69.0,1
0.3288,0.0401,0.2477,0,summer,SEA,American,35.2,1
0.5038,0.6298,0.1125,0,spring,DFW,JetBlue,54.1,1
0.2719,0.3568,0.4603,0,winter,DFW,Southwest,55.6,1
0.0838,0.476,0.273,0,winter,LAX,United,23.7,1
0.0332,0.2486,0.2915,0,summer,ORD,JetBlue,31.9,1
0.1188,0.7489,0.2884,0,spring,LAX,American,49.3,1
0.3093,0.3746,0.2542,1,winter,ORD,Delta,83.5,1
0.1525,0.5551,0.2297,0,winter,DFW,United,41.8,1
0.3691,0.3176,0.349,0,fall,BOS,United,69.9,1
0.4275,0.8059,0.4215,0,winter,SEA,JetBlue,90.5,1
0.3307,0.5967,0.1705,1,summer,LAX,United,75.3,1
0.1048,0.4802,0.1355,1,winter,BOS,JetBlue,66.1,1
0.1364,0.4545,0.2693,0,summer,SEA,United,41.9,1
0.5986,0.3349,0.4071,0,summer,JFK,Delta,71.4,1
0.5863,0.2306,0.3815,1,fall,ORD,Southwest,51.3,1
0.5983,0.4315,0.2885,0,summer,ORD,United,76.8,1
0.4488,0.0635,0.1921,1,winter,JFK,Delta,79.4,1
0.5824,0.3384,0.1989,1,fall,SEA,Southwest,69.4,1
0.0858,0.7317,0.1802,0,winter,DFW,Delta,32.7,1
0.1567,0.6352,0.2874,1,winter,ATL,Southwest,73.8,1
0.3746,0.1669,0.1845,0,summer,DFW,United,39.4,1
0.1062,0.1397,0.3378,0,summer,JFK,Southwest,38.4,1
0.2684,0.4729,0.1274,0,summer,JFK,JetBlue,48.5,1
0.1498,0.4991,0.2702,0,spring,ORD,Southwest,40.6,1
0.5554,0.4251,0.1623,0,spring,LAX,United,61.3,1
0.2659,0.3761,0.1508,0,summer,DFW,JetBlue,36.3,1
0.1693,0.3775,0.342,0,winter,ORD,JetBlue,34.8,1
0.5871,0.4401,0.1898,0,winter,ATL,Southwest,70.6,1
0.1413,0.4212,0.1743,0,winter,JFK,Delta,44.3,1
0.2811,0.1707,0.2631,0,spring,ORD,Delta,25.4,1
0.4773,0.7648,0.1655,1,fall,BOS,JetBlue,98.4,1
0.1091,0.3558,0.6713,0,fall,BOS,Delta,55.0,1
0.2351,0.3408,0.1998,0,fall,DFW,Southwest,43.8,1
0.0976,0.6316,0.3067,0,winter,LAX,Southwest,38.8,1
0.3376,0.4318,0.2887,0,summer,JFK,JetBlue,43.9,1
0.4603,0.3173,0.3052,0,summer,LAX,JetBlue,34.1,1
0.2067,0.4999,0.5455,1,spring,BOS,Delta,71.7,1
0.2727,0.5207,0.1587,0,summer,DFW,Delta,29.0,1
0.4459,0.288,0.3145,1,winter,BOS,United,90.2,1
0.169,0.7783,0.1967,0,fall,JFK,American,68.9,1
0.1415,0.5013,0.1655,1,winter,LAX,American,65.3,1
0.3149,0.2099,0.2088,0,fall,BOS,Delta,26.9,1
0.292,0.2467,0.3103,0,winter,BOS,JetBlue,55.5,1
0.1796,0.43,0.307,1,spring,JFK,United,63.6,1
0.4437,0.3337,0.4154,0,winter,BOS,Delta,61.7,1
0.2872,0.7655,0.1444,0,winter,ATL,United,65.7,1
0.3913,0.8263,0.055,0,summer,SEA,American,56.1,1
0.4269,0.5253,0.3222,1,fall,JFK,American,83.7,1
0.2034,0.3297,0.1991,0,summer,BOS,Delta,43.6,1
0.2709,0.4475,0.1332,0,winter,BOS,Delta,48.7,1
0.2654,0.2135,0.3626,0,summer,JFK,United,30.2,1
0.1929,0.5578,0.6223,1,winter,JFK,Delta,88.4,1
0.2236,0.5835,0.0596,0,winter,JFK,Southwest,55.7,1
0.452,0.7691,0.5913,0,winter,BOS,Delta,88.4,1
0.2698,0.4166,0.2019,0,winter,ATL,American,48.6,1
0.1587,0.5055,0.0329,1,summer,ATL,American,71.1,1
0.0885,0.3566,0.431,0,winter,JFK,United,38.6,1
0.0968,0.4926,0.6642,1,summer,JFK,Delta,77.7,1
0.0911,0.1883,0.205,0,winter,DFW,American,24.6,1
0.5733,0.4713,0.0561,0,summer,DFW,Southwest,48.1,1
0.3934,0.5862,0.373,1,winter,DFW,JetBlue,85.4,1
0.272,0.6184,0.096,0,summer,JFK,Delta,52.9,1
0.5557,0.6265,0.6633,0,spring,DFW,Southwest,82.4,1
0.3369,0.3269,0.1552,0,summer,ORD,Southwest,59.5,1
0.0735,0.449,0.5706,0,winter,BOS,United,34.7,1
0.1097,0.1837,0.3372,0,summer,ATL,United,15.8,1
0.2275,0.2683,0.2873,0,fall,LAX,United,30.6,1
0.202,0.5792,0.137,0,summer,JFK,JetBlue,53.1,1
0.2975,0.3546,0.3759,1,spring,ATL,American,63.0,1
0.4217,0.309,0.3311,1,spring,ATL,United,76.9,1
0.1777,0.3132,0.1203,0,spring,LAX,Southwest,32.7,1
0.7218,0.4391,0.1061,0,winter,LAX,JetBlue,87.8,1
0.3393,0.392,0.6224,0,spring,BOS,Delta,71.5,1
0.3557,0.2992,0.2556,1,spring,ORD,American,64.9,1
0.2561,0.4804,0.2438,0,summer,ORD,Southwest,33.1,1
0.4368,0.542,0.2324,0,spring,ORD,United,57.4,1
0.2695,0.5692,0.0804,1,spring,BOS,JetBlue,78.0,1
0.1572,0.8131,0.2531,1,summer,LAX,JetBlue,84.2,1
0.3139,0.1978,0.0951,0,summer,DFW,Delta,19.0,1
0.3447,0.6168,0.3137,0,fall,BOS,American,68.9,1
0.2087,0.0906,0.292,0,summer,JFK,Delta,13.4,0
0.1632,0.3651,0.2809,1,spring,ATL,American,57.9,1
0.2451,0.157,0.2135,1,summer,ORD,Delta,60.0,1
0.289,0.1904,0.3035,1,winter,DFW,Southwest,63.4,1
0.3463,0.1999,0.1117,0,summer,DFW,American,39.5,1
0.3905,0.1095,0.2524,0,spring,BOS,Southwest,30.3,1
0.3023,0.4518,0.1944,0,spring,LAX,Southwest,41.6,1
0.1967,0.3495,0.109,0,winter,BOS,United,27.0,1
0.3346,0.4372,0.3214,0,winter,ATL,American,72.5,1
0.1938,0.5846,0.3861,0,winter,SEA,JetBlue,50.5,1
0.1071,0.4759,0.1109,1,summer,DFW,United,54.6,1
0.1732,0.5593,0.1621,1,spring,JFK,United,73.9,1
0.2368,0.6724,0.257,0,summer,BOS,Southwest,45.7,1
0.2996,0.3375,0.3914,1,summer,SEA,American,70.0,1
0.2187,0.5407,0.3173,0,winter,ORD,Southwest,49.3,1
0.315,0.3833,0.2008,1,fall,ORD,Delta,61.5,1
0.2642,0.4154,0.4645,0,winter,LAX,Delta,50.3,1
0.234,0.2761,0.2183,0,spring,BOS,JetBlue,36.1,1
0.0845,0.5877,0.0532,1,fall,DFW,American,53.1,1
0.0629,0.7763,0.0495,0,winter,JFK,Southwest,46.2,1
0.1029,0.3644,0.4363,1,winter,SEA,Southwest,67.5,1
0.1969,0.4526,0.0764,0,winter,SEA,Southwest,35.8,1
0.1394,0.9127,0.1955,0,fall,DFW,United,48.3,1
0.2452,0.1021,0.1559,0,fall,LAX,Delta,23.3,1
0.1165,0.3765,0.0466,1,fall,LAX,American,47.5,1
0.2054,0.3957,0.1882,0,spring,ORD,JetBlue,38.5,1
0.0828,0.2276,0.2526,1,fall,LAX,United,55.8,1
0.1282,0.4063,0.2124,0,winter,ORD,JetBlue,36.8,1
0.3597,0.818,0.1952,0,summer,ATL,Southwest,75.2,1
0.3932,0.2893,0.2025,0,spring,ORD,United,27.0,1
0.1577,0.606,0.4241,0,winter,LAX,Southwest,47.5,1
0.1738,0.2673,0.0508,1,summer,BOS,Southwest,51.6,1
0.225,0.3317,0.2799,0,summer,LAX,Delta,34.2,1
0.536,0.4764,0.1124,0,summer,LAX,JetBlue,51.9,1
0.2507,0.3581,0.5585,1,summer,DFW,Southwest,61.3,1
0.1304,0.2753,0.0365,0,spring,BOS,American,17.0,1
0.4853,0.7304,0.0386,0,summer,ORD,Southwest,71.7,1
0.0804,0.6613,0.1533,0,winter,JFK,JetBlue,48.2,1
0.2357,0.3012,0.102,0,winter,ATL,JetBlue,45.5,1
0.5106,0.6401,0.0903,0,fall,JFK,American,53.2,1
0.1104,0.5917,0.0534,0,summer,JFK,American,43.4,1
0.2451,0.3148,0.6243,0,summer,DFW,Delta,41.5,1
0.2358,0.5331,0.0529,0,spring,JFK,JetBlue,48.4,1
0.6802,0.6371,0.3302,0,winter,ATL,Delta,105.0,1
0.3806,0.4083,0.0646,1,spring,ATL,American,73.1,1
0.4432,0.1968,0.0738,0,summer,DFW,American,44.6,1
0.3149,0.3826,0.5758,0,winter,JFK,United,48.4,1
0.3904,0.3539,0.076,1,winter,ORD,Southwest,76.7,1
0.2292,0.4595,0.4818,0,winter,ORD,Delta,65.6,1
0.3042,0.6853,0.0304,0,fall,SEA,United,59.3,1
0.0886,0.146,0.0554,0,winter,SEA,United,22.5,1
0.0495,0.7196,0.4584,0,summer,LAX,United,52.2,1
0.7361,0.5112,0.0788,0,spring,LAX,American,63.7,1
0.6285,0.3096,0.0838,0,winter,BOS,United,67.3,1
0.4885,0.294,0.3734,1,spring,SEA,Southwest,86.7,1
0.343,0.4333,0.1977,0,fall,JFK,United,50.6,1
0.7108,0.7078,0.2723,0,spring,ATL,JetBlue,79.2,1
0.2585,0.2903,0.1208,1,winter,LAX,United,64.9,1
0.6151,0.3207,0.2624,0,fall,LAX,American,52.9,1
0.454,0.355,0.4922,1,winter,BOS,American,99.6,1
0.4289,0.6646,0.2149,0,summer,ORD,JetBlue,79.0,1
0.3147,0.2254,0.1968,0,winter,LAX,JetBlue,31.2,1
0.4841,0.1427,0.237,0,summer,ORD,JetBlue,37.2,1
0.0977,0.4024,0.1485,0,winter,ORD,American,46.0,1
0.4648,0.2215,0.3558,0,winter,SEA,Southwest,52.7,1
